filename,publication_date,download_time,primary_topic_id,primary_topic_name
W4407173730.pdf,2025-02-05,2025-08-11T13:41:50.121529,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4404573518.pdf,2025-07-01,2025-08-11T13:41:51.857200,https://openalex.org/T10095,Cosmology and Gravitation Theories
W4409367393.pdf,2025-04-11,2025-08-11T13:41:52.032128,https://openalex.org/T12702,Brain Tumor Detection and Classification
W4406232026.pdf,2025-01-10,2025-08-11T13:41:52.425784,https://openalex.org/T10636,Innovative Teaching and Learning Methods
W4406569078.pdf,2025-01-01,2025-08-11T13:41:57.873340,https://openalex.org/T12874,Digital Imaging for Blood Diseases
W4407128922.pdf,2025-01-01,2025-08-11T13:41:58.272083,https://openalex.org/T10627,Advanced Image and Video Retrieval Techniques
W2601220625.pdf,2025-01-17,2025-08-11T13:42:00.172215,https://openalex.org/T10538,Data Mining Algorithms and Applications
W4406457474.pdf,2025-01-01,2025-08-11T13:42:03.027686,https://openalex.org/T10688,Image and Signal Denoising Methods
W4392736182.pdf,2025-06-27,2025-08-11T13:42:03.843914,https://openalex.org/T10136,Statistical Methods and Inference
W4406094158.pdf,2025-01-01,2025-08-11T13:42:04.272525,https://openalex.org/T10689,Remote-Sensing Image Classification
W4406166075.pdf,2025-01-09,2025-08-11T13:42:11.150638,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4399554063.pdf,2025-01-01,2025-08-11T13:42:12.489765,https://openalex.org/T10095,Cosmology and Gravitation Theories
W4404573499.pdf,2025-04-01,2025-08-11T13:42:16.628342,https://openalex.org/T10540,Advanced Fluorescence Microscopy Techniques
W4406150966.pdf,2025-01-07,2025-08-11T13:42:17.618160,https://openalex.org/T10502,Advanced Memory and Neural Computing
W4399116436.pdf,2025-01-01,2025-08-11T13:42:20.730686,https://openalex.org/T11323,Gamma-ray bursts and supernovae
W4406002118.pdf,2025-01-02,2025-08-11T13:42:21.464597,https://openalex.org/T11804,Quantum many-body systems
W4406456337.pdf,2025-01-16,2025-08-11T13:42:22.510386,https://openalex.org/T10700,Metal Forming Simulation Techniques
W4407011715.pdf,2025-01-30,2025-08-11T13:42:25.311894,https://openalex.org/T14143,Economic and Technological Innovation
W4407150866.pdf,2025-02-05,2025-08-11T13:42:26.179555,https://openalex.org/T10015,Genomics and Phylogenetic Studies
W4410512567.pdf,2025-05-02,2025-08-11T13:42:27.939550,https://openalex.org/T13910,Computational and Text Analysis Methods
W4394591112.pdf,2025-01-22,2025-08-11T13:42:28.480492,https://openalex.org/T10502,Advanced Memory and Neural Computing
W4411690293.pdf,2025-06-01,2025-08-11T13:42:32.411535,https://openalex.org/T10392,Cutaneous Melanoma Detection and Management
W1550359655.pdf,2025-02-18,2025-08-11T13:42:37.270539,https://openalex.org/T10320,Neural Networks and Applications
W4405974723.pdf,2025-01-01,2025-08-11T13:42:37.701222,https://openalex.org/T10331,Video Surveillance and Tracking Methods
W4406098999.pdf,2025-01-06,2025-08-11T13:42:38.540729,https://openalex.org/T12357,Digital Media Forensic Detection
W4407064327.pdf,2025-02-01,2025-08-11T13:42:39.205488,https://openalex.org/T10862,AI in cancer detection
W4407335713.pdf,2025-02-10,2025-08-11T13:42:41.147981,https://openalex.org/T11392,Energy Harvesting in Wireless Networks
W4407450948.pdf,2025-02-13,2025-08-11T13:42:46.960413,https://openalex.org/T10775,Generative Adversarial Networks and Image Synthesis
W4409264028.pdf,2025-02-26,2025-08-11T13:42:50.883563,https://openalex.org/T12111,Industrial Vision Systems and Defect Detection
W3014020944.pdf,2025-01-24,2025-08-11T13:42:51.573199,https://openalex.org/T12288,Optimization and Search Problems
W4399115505.pdf,2025-01-01,2025-08-11T13:43:00.178291,https://openalex.org/T11323,Gamma-ray bursts and supernovae
W4406034709.pdf,2025-01-03,2025-08-11T13:43:01.809464,https://openalex.org/T10245,Metamaterials and Metasurfaces Applications
W4406099435.pdf,2025-01-06,2025-08-11T13:43:01.958074,https://openalex.org/T11829,Mathematical Biology Tumor Growth
W4406113408.pdf,2025-01-06,2025-08-11T13:43:03.049997,https://openalex.org/T12535,Machine Learning and Data Classification
W4406618998.pdf,2025-01-18,2025-08-11T13:43:05.047075,https://openalex.org/T10036,Advanced Neural Network Applications
W4406750975.pdf,2025-01-23,2025-08-11T13:43:07.794218,https://openalex.org/T10827,Patient-Provider Communication in Healthcare
W4406787247.pdf,2025-01-25,2025-08-11T13:43:08.352449,https://openalex.org/T11948,Machine Learning in Materials Science
W4406863879.pdf,2025-01-27,2025-08-11T13:43:08.535606,https://openalex.org/T11344,Traffic Prediction and Management Techniques
W4407203234.pdf,2025-02-06,2025-08-11T13:43:09.374814,https://openalex.org/T10360,Fluid Dynamics and Turbulent Flows
W4407336500.pdf,2025-02-08,2025-08-11T13:43:11.750632,https://openalex.org/T10616,Smart Agriculture and AI
W4407763442.pdf,2025-02-21,2025-08-11T13:43:13.362497,https://openalex.org/T13702,Machine Learning in Healthcare
W4409326045.pdf,2025-01-01,2025-08-11T13:43:14.374547,https://openalex.org/T10688,Image and Signal Denoising Methods
W3144844936.pdf,2025-04-16,2025-08-11T13:43:15.232300,https://openalex.org/T12603,NMR spectroscopy and applications
W4319332823.pdf,2025-01-03,2025-08-11T13:43:15.563715,https://openalex.org/T10028,Topic Modeling
W4396244301.pdf,2025-02-25,2025-08-11T13:43:17.280627,https://openalex.org/T10048,Particle physics theoretical and experimental studies
W4405931533.pdf,2025-01-01,2025-08-11T13:43:21.082696,https://openalex.org/T10245,Metamaterials and Metasurfaces Applications
W4406017601.pdf,2025-01-02,2025-08-11T13:43:22.438352,https://openalex.org/T10775,Generative Adversarial Networks and Image Synthesis
W4406070280.pdf,2025-01-05,2025-08-11T13:43:22.989635,https://openalex.org/T11147,Misinformation and Its Impacts
W4406170376.pdf,2025-01-01,2025-08-11T13:43:23.219639,https://openalex.org/T10095,Cosmology and Gravitation Theories
W4406174853.pdf,2025-01-08,2025-08-11T13:43:23.579135,https://openalex.org/T11513,stochastic dynamics and bifurcation
W4406200517.pdf,2025-01-09,2025-08-11T13:43:24.249766,https://openalex.org/T10731,Educational Games and Gamification
W4406297511.pdf,2025-01-13,2025-08-11T13:43:25.052088,https://openalex.org/T10028,Topic Modeling
W4406457466.pdf,2025-01-01,2025-08-11T13:43:27.085248,https://openalex.org/T11605,Visual Attention and Saliency Detection
W4406520988.pdf,2025-01-01,2025-08-11T13:43:28.278511,https://openalex.org/T11605,Visual Attention and Saliency Detection
W4406668003.pdf,2025-01-21,2025-08-11T13:43:31.793456,https://openalex.org/T11714,Multimodal Machine Learning Applications
W4406714995.pdf,2025-01-01,2025-08-11T13:43:32.290299,https://openalex.org/T10028,Topic Modeling
W4406871607.pdf,2025-01-27,2025-08-11T13:43:35.212281,https://openalex.org/T10400,Network Security and Intrusion Detection
W4406911949.pdf,2025-01-25,2025-08-11T13:43:36.976979,https://openalex.org/T11196,Non-Invasive Vital Sign Monitoring
W4407141310.pdf,2025-02-04,2025-08-11T13:43:37.655882,https://openalex.org/T10862,AI in cancer detection
W4407543272.pdf,2025-02-13,2025-08-11T13:43:40.256637,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4407774628.pdf,2025-02-20,2025-08-11T13:43:42.004222,https://openalex.org/T10791,Advanced Control Systems Optimization
W4408119826.pdf,2025-03-03,2025-08-11T13:43:45.711524,https://openalex.org/T12859,Cell Image Analysis Techniques
W4408326908.pdf,2025-03-11,2025-08-11T13:43:46.604177,https://openalex.org/T11307,Domain Adaptation and Few-Shot Learning
W4408877573.pdf,2025-03-26,2025-08-11T13:43:56.692369,https://openalex.org/T10020,Quantum Information and Cryptography
W4409134989.pdf,2025-01-01,2025-08-11T13:43:57.718694,https://openalex.org/T10320,Neural Networks and Applications
W4409263216.pdf,2025-01-01,2025-08-11T13:44:02.445351,https://openalex.org/T10689,Remote-Sensing Image Classification
W4409363714.pdf,2025-04-11,2025-08-11T13:44:03.569348,https://openalex.org/T12205,Time Series Analysis and Forecasting
