filename,publication_date,download_time,primary_topic_id,primary_topic_name
W4386076325.pdf,2023-06-01,2025-08-11T19:25:08.572672,https://openalex.org/T10036,Advanced Neural Network Applications
W4390352677.pdf,2023-08-13,2025-08-11T19:25:12.936648,https://openalex.org/T13830,Educational Curriculum and Learning Methods
W4319662928.pdf,2023-02-09,2025-08-11T19:25:13.854217,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4360620450.pdf,2023-03-11,2025-08-11T19:25:15.882310,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4320002812.pdf,2023-01-27,2025-08-11T19:25:16.529922,https://openalex.org/T10036,Advanced Neural Network Applications
W4390873054.pdf,2023-10-01,2025-08-11T19:25:18.401650,https://openalex.org/T11304,Advanced Neuroimaging Techniques and Applications
W4319460874.pdf,2023-02-08,2025-08-11T19:25:19.932022,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4385318467.pdf,2023-07-26,2025-08-11T19:25:25.084734,https://openalex.org/T10531,Advanced Vision and Imaging
W4317910584.pdf,2023-01-25,2025-08-11T19:25:29.212592,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4386072096.pdf,2023-06-01,2025-08-11T19:25:33.152878,https://openalex.org/T10775,Generative Adversarial Networks and Image Synthesis
W4321499901.pdf,2023-02-22,2025-08-11T19:25:34.033697,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4382203079.pdf,2023-06-26,2025-08-11T19:25:36.028681,https://openalex.org/T12205,Time Series Analysis and Forecasting
W4386047745.pdf,2023-06-01,2025-08-11T19:25:36.384742,https://openalex.org/T10036,Advanced Neural Network Applications
W4367396771.pdf,2023-04-29,2025-08-11T19:25:36.692981,https://openalex.org/T10845,Advanced Causal Inference Techniques
W4382358570.pdf,2023-06-29,2025-08-11T19:25:38.276860,https://openalex.org/T10463,Pulsars and Gravitational Waves Research
W4391602018.pdf,2024-02-07,2025-08-11T19:25:40.056038,https://openalex.org/T12814,Gaussian Processes and Bayesian Inference
W4399083018.pdf,2024-05-28,2025-08-11T19:25:40.368858,https://openalex.org/T13702,Machine Learning in Healthcare
W4389437528.pdf,2023-12-07,2025-08-11T19:25:41.443626,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W1767339332.pdf,2024-06-13,2025-08-11T19:25:44.143259,,
W4318257512.pdf,2023-01-01,2025-08-11T19:25:45.361199,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4360884927.pdf,2023-03-27,2025-08-11T19:25:48.934218,https://openalex.org/T10775,Generative Adversarial Networks and Image Synthesis
W4360980141.pdf,2023-03-22,2025-08-11T19:25:49.628059,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4366262984.pdf,2023-04-18,2025-08-11T19:25:51.555822,https://openalex.org/T12026,Explainable Artificial Intelligence (XAI)
W4372347372.pdf,2023-05-05,2025-08-11T19:25:51.792515,https://openalex.org/T10036,Advanced Neural Network Applications
W4366783381.pdf,2023-04-23,2025-08-11T19:25:52.596169,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4383218413.pdf,2023-07-05,2025-08-11T19:25:58.366496,https://openalex.org/T12386,Advanced X-ray and CT Imaging
W4387835442.pdf,2023-10-21,2025-08-11T19:25:59.917922,https://openalex.org/T11574,Artificial Intelligence in Games
W4381982883.pdf,2023-05-08,2025-08-11T19:26:00.395703,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4386076215.pdf,2023-06-01,2025-08-11T19:26:03.367341,https://openalex.org/T10775,Generative Adversarial Networks and Image Synthesis
W4380627387.pdf,2023-06-14,2025-08-11T19:26:21.496729,https://openalex.org/T10682,Quantum Computing Algorithms and Architecture
W4386076493.pdf,2023-06-01,2025-08-11T19:26:22.104735,https://openalex.org/T11307,Domain Adaptation and Few-Shot Learning
W3196836501.pdf,2024-02-06,2025-08-11T19:26:22.965226,https://openalex.org/T11544,Gender, Labor, and Family Dynamics
W4386075524.pdf,2023-06-01,2025-08-11T19:26:24.463851,https://openalex.org/T10036,Advanced Neural Network Applications
W4385346076.pdf,2023-07-28,2025-08-11T19:26:25.931453,https://openalex.org/T10036,Advanced Neural Network Applications
W3183048323.pdf,2023-07-29,2025-08-11T19:26:26.938394,https://openalex.org/T11689,Adversarial Robustness in Machine Learning
W4385763767.pdf,2023-08-01,2025-08-11T19:26:29.022211,https://openalex.org/T12205,Time Series Analysis and Forecasting
W4382358974.pdf,2023-06-29,2025-08-11T19:26:30.238040,https://openalex.org/T10463,Pulsars and Gravitational Waves Research
W4382059335.pdf,2023-06-23,2025-08-11T19:26:31.629865,https://openalex.org/T12111,Industrial Vision Systems and Defect Detection
W4362581834.pdf,2023-04-03,2025-08-11T19:26:32.569056,https://openalex.org/T12128,AI in Service Interactions
W4386083034.pdf,2023-06-01,2025-08-11T19:26:35.227305,https://openalex.org/T11105,Advanced Image Processing Techniques
W4384662964.pdf,2023-07-18,2025-08-11T19:26:35.419765,https://openalex.org/T10028,Topic Modeling
W4366988472.pdf,2023-04-25,2025-08-11T19:26:36.044286,https://openalex.org/T11512,Anomaly Detection Techniques and Applications
W4388979610.pdf,2023-11-24,2025-08-11T19:26:36.173615,https://openalex.org/T10028,Topic Modeling
W4385878593.pdf,2023-08-16,2025-08-11T19:26:36.984398,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4386076222.pdf,2023-06-01,2025-08-11T19:26:38.949078,https://openalex.org/T10036,Advanced Neural Network Applications
W4319301446.pdf,2023-02-06,2025-08-11T19:26:39.316649,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4383066393.pdf,2023-05-29,2025-08-11T19:26:43.018979,https://openalex.org/T10036,Advanced Neural Network Applications
W4327808545.pdf,2023-01-01,2025-08-11T19:26:45.463046,https://openalex.org/T11019,Image Enhancement Techniques
W4327918021.pdf,2023-03-21,2025-08-11T19:26:48.819086,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4394857110.pdf,2024-04-16,2025-08-11T19:26:50.429360,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4385988359.pdf,2023-08-18,2025-08-11T19:26:50.696558,https://openalex.org/T10028,Topic Modeling
W4366989525.pdf,2023-04-25,2025-08-11T19:26:51.844135,https://openalex.org/T11147,Misinformation and Its Impacts
W4386076204.pdf,2023-06-01,2025-08-11T19:26:55.997762,https://openalex.org/T10331,Video Surveillance and Tracking Methods
W4386693657.pdf,2023-09-12,2025-08-11T19:26:56.166504,https://openalex.org/T12128,AI in Service Interactions
W4386057725.pdf,2023-06-01,2025-08-11T19:27:02.345213,https://openalex.org/T10775,Generative Adversarial Networks and Image Synthesis
W4315797044.pdf,2023-01-05,2025-08-11T19:27:03.788322,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4313893761.pdf,2023-01-09,2025-08-11T19:27:06.803537,https://openalex.org/T10050,Multi-Criteria Decision Making
W4390506881.pdf,2024-01-02,2025-08-11T19:27:11.264176,https://openalex.org/T10885,Gene expression and cancer classification
W4385839827.pdf,2023-08-15,2025-08-11T19:27:13.493819,https://openalex.org/T10036,Advanced Neural Network Applications
W4365504037.pdf,2023-04-14,2025-08-11T19:27:14.688928,https://openalex.org/T11775,COVID-19 diagnosis using AI
W4323359867.pdf,2023-03-07,2025-08-11T19:27:17.124606,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4386065887.pdf,2023-06-01,2025-08-11T19:27:25.329668,https://openalex.org/T10719,3D Shape Modeling and Analysis
W4376226279.pdf,2023-05-11,2025-08-11T19:27:26.914096,https://openalex.org/T11714,Multimodal Machine Learning Applications
W4386098991.pdf,2023-08-23,2025-08-11T19:27:27.653337,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W3211639647.pdf,2023-01-11,2025-08-11T19:27:27.985780,https://openalex.org/T12026,Explainable Artificial Intelligence (XAI)
W4366091323.pdf,2023-04-17,2025-08-11T19:27:28.853956,https://openalex.org/T11512,Anomaly Detection Techniques and Applications
W4392669753.pdf,2023-01-01,2025-08-11T19:27:30.536955,https://openalex.org/T12488,Mental Health via Writing
W3179950556.pdf,2023-01-16,2025-08-11T19:27:31.851857,https://openalex.org/T12535,Machine Learning and Data Classification
W4360615722.pdf,2023-03-23,2025-08-11T19:27:32.205652,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4322766882.pdf,2023-03-02,2025-08-11T19:27:33.043294,https://openalex.org/T10028,Topic Modeling
W4321106177.pdf,2023-02-16,2025-08-11T19:27:33.697907,https://openalex.org/T10883,Ethics and Social Impacts of AI
W4389132715.pdf,2023-11-29,2025-08-11T19:28:01.706276,https://openalex.org/T11948,Machine Learning in Materials Science
W4317436377.pdf,2023-01-19,2025-08-11T19:28:02.014513,https://openalex.org/T10862,AI in cancer detection
W4385481295.pdf,2023-08-03,2025-08-11T19:28:08.765706,https://openalex.org/T12702,Brain Tumor Detection and Classification
W4385342336.pdf,2023-07-28,2025-08-11T19:28:11.458750,https://openalex.org/T12597,Fire Detection and Safety Systems
W4315977496.pdf,2023-01-14,2025-08-11T19:28:12.086366,https://openalex.org/T10203,Recommender Systems and Techniques
W4364377616.pdf,2023-04-11,2025-08-11T19:28:12.856806,https://openalex.org/T11714,Multimodal Machine Learning Applications
W4380995257.pdf,2023-06-15,2025-08-11T19:28:16.036106,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4381848566.pdf,2023-06-24,2025-08-11T19:28:17.757284,https://openalex.org/T10883,Ethics and Social Impacts of AI
W4313478500.pdf,2023-01-02,2025-08-11T19:28:18.500583,https://openalex.org/T11252,Evolutionary Game Theory and Cooperation
W4320525814.pdf,2023-01-18,2025-08-11T19:28:20.173231,https://openalex.org/T11307,Domain Adaptation and Few-Shot Learning
W4328137216.pdf,2023-03-21,2025-08-11T19:28:21.639573,https://openalex.org/T13751,Diverse Approaches in Healthcare and Education Studies
W4383112908.pdf,2023-07-04,2025-08-11T19:28:24.409391,https://openalex.org/T10462,Reinforcement Learning in Robotics
W4319986951.pdf,2023-01-01,2025-08-11T19:28:29.907656,https://openalex.org/T10273,IoT and Edge/Fog Computing
W4390873331.pdf,2023-10-01,2025-08-11T19:28:36.503669,https://openalex.org/T10531,Advanced Vision and Imaging
W4389523957.pdf,2023-01-01,2025-08-11T19:28:37.800164,https://openalex.org/T10028,Topic Modeling
