filename,publication_date,download_time,primary_topic_id,primary_topic_name
W4390907087.pdf,2024-01-01,2025-08-13T21:47:01.768919,https://openalex.org/T10883,Ethics and Social Impacts of AI
W4392545143.pdf,2024-03-07,2025-08-13T21:52:33.766161,https://openalex.org/T12384,Customer churn and segmentation
W4390913216.pdf,2024-01-16,2025-08-13T21:52:56.752576,https://openalex.org/T10758,Cinema and Media Studies
W4392404413.pdf,2024-01-01,2025-08-13T21:53:38.885265,https://openalex.org/T11344,Traffic Prediction and Management Techniques
W4390500345.pdf,2024-01-02,2025-08-13T21:53:52.797191,https://openalex.org/T11918,Forecasting Techniques and Applications
W4393222196.pdf,2024-03-27,2025-08-13T21:54:15.304733,https://openalex.org/T12026,Explainable Artificial Intelligence (XAI)
W4391515593.pdf,2024-01-30,2025-08-13T21:54:29.140361,https://openalex.org/T12394,Insurance and Financial Risk Management
W4392550838.pdf,2024-03-07,2025-08-13T21:54:31.410764,https://openalex.org/T10644,Cryospheric studies and observations
W4391448220.pdf,2024-01-28,2025-08-13T21:54:51.444315,https://openalex.org/T10862,AI in cancer detection
W4393239942.pdf,2024-01-01,2025-08-13T21:55:39.905527,https://openalex.org/T10482,Mathematical and Theoretical Epidemiology and Ecology Models
W4386065249.pdf,2023-08-01,2025-08-13T22:04:42.714312,https://openalex.org/T11326,Stock Market Forecasting Methods
W4317039742.pdf,2023-01-17,2025-08-13T22:07:17.254533,https://openalex.org/T11396,Artificial Intelligence in Healthcare
W4324117906.pdf,2023-01-01,2025-08-13T22:08:28.338166,https://openalex.org/T11864,Supply Chain Resilience and Risk Management
W4383820970.pdf,2023-07-10,2025-08-13T22:10:08.071211,https://openalex.org/T10439,Climate change impacts on agriculture
W4322631423.pdf,2023-04-28,2025-08-13T22:13:47.509299,https://openalex.org/T10026,Galaxies: Formation, Evolution, Phenomena
W4318311500.pdf,2023-01-27,2025-08-13T22:16:09.364754,https://openalex.org/T10466,Meteorological Phenomena and Simulations
W4376868034.pdf,2023-05-17,2025-08-13T22:17:03.876643,https://openalex.org/T13018,Seismology and Earthquake Studies
W4384500389.pdf,2023-07-17,2025-08-13T22:17:28.199535,https://openalex.org/T10095,Cosmology and Gravitation Theories
W4380995173.pdf,2023-06-02,2025-08-13T22:18:52.809358,https://openalex.org/T10058,Entrepreneurship Studies and Influences
W4313893684.pdf,2023-01-09,2025-08-13T22:19:58.587037,https://openalex.org/T12157,Geochemistry and Geologic Mapping
W4390509480.pdf,2024-01-02,2025-08-13T22:25:02.778249,https://openalex.org/T11241,Advanced Malware Detection Techniques
W4391776064.pdf,2024-02-13,2025-08-13T22:25:56.064939,https://openalex.org/T11652,Imbalanced Data Classification Techniques
W4390838178.pdf,2024-01-07,2025-08-13T22:27:07.280676,https://openalex.org/T11326,Stock Market Forecasting Methods
W4393504808.pdf,2024-04-02,2025-08-13T22:31:08.695178,https://openalex.org/T11326,Stock Market Forecasting Methods
W4394584235.pdf,2024-01-01,2025-08-13T22:31:10.292819,https://openalex.org/T10482,Mathematical and Theoretical Epidemiology and Ecology Models
W4390858856.pdf,2024-01-14,2025-08-13T22:35:42.949176,https://openalex.org/T14260,Impact of AI and Big Data on Business and Society
W4391753670.pdf,2024-02-12,2025-08-13T22:36:03.470926,https://openalex.org/T11371,Wind and Air Flow Studies
W4409262853.pdf,2025-02-26,2025-08-13T22:38:11.193405,https://openalex.org/T11438,Retinal Imaging and Analysis
W4407200339.pdf,2025-02-06,2025-08-13T22:38:48.734824,https://openalex.org/T11052,Energy Load and Power Forecasting
W4319983346.pdf,2023-02-10,2025-08-13T22:45:34.770150,https://openalex.org/T10550,Ovarian cancer diagnosis and treatment
W4383164198.pdf,2023-07-05,2025-08-13T22:49:57.567339,https://openalex.org/T11182,Auction Theory and Applications
W4386995182.pdf,2023-09-24,2025-08-13T22:54:34.652712,https://openalex.org/T10228,Multilevel Inverters and Converters
W4363610659.pdf,2023-01-01,2025-08-13T22:56:29.679110,https://openalex.org/T10355,Impact of Technology on Adolescents
W4313598059.pdf,2023-01-04,2025-08-13T22:58:46.266361,https://openalex.org/T12206,Vibration and Dynamic Analysis
W4390508614.pdf,2024-01-02,2025-08-13T23:04:19.418103,https://openalex.org/T14484,Technology and Data Analysis
W4394716505.pdf,2024-04-11,2025-08-13T23:07:23.253546,https://openalex.org/T14139,E-commerce and Technology Innovations
W4390750338.pdf,2024-01-01,2025-08-13T23:08:58.676105,https://openalex.org/T13913,Blockchain Technology in Education and Learning
W4391997673.pdf,2024-01-01,2025-08-13T23:10:06.393055,https://openalex.org/T10541,Nonlinear Differential Equations Analysis
W4392438470.pdf,2024-03-01,2025-08-13T23:10:27.074673,https://openalex.org/T12126,Maritime Transport Emissions and Efficiency
W4392546875.pdf,2024-03-07,2025-08-13T23:10:44.877931,https://openalex.org/T11918,Forecasting Techniques and Applications
W4392918407.pdf,2024-03-18,2025-08-13T23:11:09.127686,https://openalex.org/T11653,Financial Distress and Bankruptcy Prediction
W4393066138.pdf,2024-01-01,2025-08-13T23:11:27.155110,https://openalex.org/T11652,Imbalanced Data Classification Techniques
W4394725743.pdf,2024-04-11,2025-08-13T23:11:50.783176,https://openalex.org/T12384,Customer churn and segmentation
W4391052954.pdf,2024-01-20,2025-08-13T23:15:05.018070,https://openalex.org/T11995,FinTech, Crowdfunding, Digital Finance
W4391582688.pdf,2024-01-01,2025-08-13T23:15:42.471075,https://openalex.org/T11667,Advanced Chemical Sensor Technologies
W4391644038.pdf,2024-02-08,2025-08-13T23:16:12.585535,https://openalex.org/T11918,Forecasting Techniques and Applications
W4392034510.pdf,2024-02-22,2025-08-13T23:16:34.200535,https://openalex.org/T10667,Emotion and Mood Recognition
W4392549813.pdf,2024-03-07,2025-08-13T23:16:51.295425,https://openalex.org/T10338,Advanced Sensor and Energy Harvesting Materials
W4400416862.pdf,2024-07-08,2025-08-13T23:19:04.659489,https://openalex.org/T12611,Neural Networks and Reservoir Computing
W4401211009.pdf,2024-08-01,2025-08-13T23:19:17.173676,https://openalex.org/T10425,Cold Atom Physics and Bose-Einstein Condensates
W4401852607.pdf,2024-08-24,2025-08-13T23:19:20.220451,https://openalex.org/T10664,Sentiment Analysis and Opinion Mining
W4408164588.pdf,2025-03-05,2025-08-13T23:19:43.385263,https://openalex.org/T11891,Big Data and Business Intelligence
W4408472572.pdf,2025-03-14,2025-08-13T23:19:44.543817,https://openalex.org/T10282,Financial Risk and Volatility Modeling
W4315434850.pdf,2023-01-11,2025-08-13T23:19:56.392945,https://openalex.org/T12443,Delphi Technique in Research
W4315486926.pdf,2023-01-10,2025-08-13T23:19:59.157767,https://openalex.org/T10238,Spine and Intervertebral Disc Pathology
W4385440660.pdf,2023-07-20,2025-08-13T23:23:30.795172,https://openalex.org/T10105,Osteoarthritis Treatment and Mechanisms
W4320017429.pdf,2023-02-10,2025-08-13T23:25:04.344331,https://openalex.org/T10397,Nutrition and Health in Aging
W4322580758.pdf,2023-02-27,2025-08-13T23:25:20.937578,https://openalex.org/T10157,Sports Performance and Training
W4379143350.pdf,2023-06-02,2025-08-13T23:27:05.998186,https://openalex.org/T13377,Ecosystem dynamics and resilience
W4382243449.pdf,2023-06-27,2025-08-13T23:27:26.765184,https://openalex.org/T10157,Sports Performance and Training
W4382698802.pdf,2023-06-30,2025-08-13T23:27:43.509242,https://openalex.org/T13674,Computer Science and Engineering
W4386841789.pdf,2023-09-01,2025-08-13T23:29:04.043727,https://openalex.org/T13002,Southeast Asian Sociopolitical Studies
W4316341607.pdf,2023-01-01,2025-08-13T23:30:26.851569,https://openalex.org/T10727,Ultrasound Imaging and Elastography
W4317493196.pdf,2023-01-20,2025-08-13T23:30:29.939165,https://openalex.org/T14462,Educational Methods and Impacts
W4327727018.pdf,2023-03-17,2025-08-13T23:31:58.492248,https://openalex.org/T10468,Photovoltaic System Optimization Techniques
W4361858356.pdf,2023-03-31,2025-08-13T23:32:20.307326,https://openalex.org/T10105,Osteoarthritis Treatment and Mechanisms
W4366077018.pdf,2023-04-17,2025-08-13T23:32:32.677153,https://openalex.org/T11035,Salivary Gland Tumors Diagnosis and Treatment
W4377971371.pdf,2023-05-24,2025-08-13T23:34:17.325007,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4382137418.pdf,2023-06-23,2025-08-13T23:34:50.290815,https://openalex.org/T10026,Galaxies: Formation, Evolution, Phenomena
W4387394008.pdf,2023-10-07,2025-08-13T23:36:16.455290,https://openalex.org/T10916,Surgical Simulation and Training
W4388517902.pdf,2023-11-09,2025-08-13T23:36:29.176893,https://openalex.org/T10521,RNA and protein synthesis mechanisms
W4311837967.pdf,2023-02-22,2025-08-13T23:36:55.384115,https://openalex.org/T11486,Micro and Nano Robotics
W4315619584.pdf,2023-01-11,2025-08-13T23:37:08.748723,https://openalex.org/T11892,Kawasaki Disease and Coronary Complications
W4362500831.pdf,2023-04-03,2025-08-13T23:40:12.703591,https://openalex.org/T11165,Image and Video Quality Assessment
W4366316549.pdf,2023-01-01,2025-08-13T23:40:57.845791,https://openalex.org/T10482,Mathematical and Theoretical Epidemiology and Ecology Models
W4379056907.pdf,2023-06-01,2025-08-13T23:41:50.876331,https://openalex.org/T14510,Medical Imaging and Analysis
W4388153243.pdf,2023-11-01,2025-08-13T23:47:34.356228,https://openalex.org/T11438,Retinal Imaging and Analysis
W4388539483.pdf,2023-11-09,2025-08-13T23:47:40.543640,https://openalex.org/T12026,Explainable Artificial Intelligence (XAI)
W4390704937.pdf,2024-01-10,2025-08-13T23:49:03.780840,https://openalex.org/T10029,Climate variability and models
W4390740753.pdf,2024-01-11,2025-08-13T23:49:05.820451,https://openalex.org/T10571,Robotic Mechanisms and Dynamics
W4391253529.pdf,2024-01-26,2025-08-13T23:50:41.750620,https://openalex.org/T10558,Advancements in Semiconductor Devices and Circuit Design
W4391528531.pdf,2024-02-01,2025-08-13T23:50:54.739020,https://openalex.org/T10836,Metabolomics and Mass Spectrometry Studies
W4391953361.pdf,2024-01-01,2025-08-13T23:51:33.467090,https://openalex.org/T10111,Remote Sensing in Agriculture
W4392004891.pdf,2024-02-21,2025-08-13T23:51:36.979817,https://openalex.org/T13280,Biomedical and Engineering Education
W4392502280.pdf,2024-03-06,2025-08-13T23:52:10.974322,https://openalex.org/T12153,Advanced Optical Sensing Technologies
W4392649320.pdf,2024-03-11,2025-08-13T23:52:16.492121,https://openalex.org/T10883,Ethics and Social Impacts of AI
W4393082638.pdf,2024-01-01,2025-08-13T23:52:41.464893,,
W4394597980.pdf,2024-01-03,2025-08-13T23:53:27.900538,https://openalex.org/T10689,Remote-Sensing Image Classification
W4394726710.pdf,2024-04-11,2025-08-13T23:53:32.645901,https://openalex.org/T11099,Autonomous Vehicle Technology and Safety
W4394728564.pdf,2024-04-11,2025-08-13T23:53:34.644850,https://openalex.org/T10452,Iron Metabolism and Disorders
W4394871020.pdf,2024-04-17,2025-08-13T23:53:41.919374,https://openalex.org/T12485,Optimism, Hope, and Well-being
W4396986117.pdf,2024-04-01,2025-08-13T23:54:21.684466,https://openalex.org/T13018,Seismology and Earthquake Studies
W4397293947.pdf,2024-05-20,2025-08-13T23:54:27.093734,https://openalex.org/T11542,Behavioral Health and Interventions
W4399175946.pdf,2024-05-30,2025-08-13T23:54:46.935564,https://openalex.org/T11519,Digital Mental Health Interventions
W4399427820.pdf,2024-06-07,2025-08-13T23:54:56.644192,https://openalex.org/T11737,Advanced Materials and Mechanics
W4399460014.pdf,2024-06-08,2025-08-13T23:54:57.611706,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4399692341.pdf,2024-06-01,2025-08-13T23:55:05.361429,https://openalex.org/T11531,Healthcare Systems and Reforms
W4401394673.pdf,2024-08-07,2025-08-13T23:55:39.144052,https://openalex.org/T13702,Machine Learning in Healthcare
W4402097291.pdf,2024-08-30,2025-08-13T23:55:43.573853,https://openalex.org/T10400,Network Security and Intrusion Detection
W4402112142.pdf,2024-09-01,2025-08-13T23:55:43.813637,https://openalex.org/T10863,Voice and Speech Disorders
W4404650473.pdf,2024-11-13,2025-08-13T23:55:51.565006,https://openalex.org/T11479,Smart Cities and Technologies
W4387420330.pdf,2024-03-11,2025-08-13T23:55:56.911688,https://openalex.org/T10044,Protein Structure and Dynamics
W4390306248.pdf,2024-01-03,2025-08-13T23:56:01.361203,https://openalex.org/T10320,Neural Networks and Applications
W4390722651.pdf,2024-01-08,2025-08-13T23:56:26.009174,https://openalex.org/T10054,Parallel Computing and Optimization Techniques
W4390790424.pdf,2024-01-01,2025-08-13T23:56:40.333732,https://openalex.org/T11148,Language, Metaphor, and Cognition
W4391175776.pdf,2024-01-24,2025-08-13T23:57:06.080767,https://openalex.org/T13471,Cognitive Functions and Memory
W4391428431.pdf,2024-02-01,2025-08-13T23:57:21.627490,https://openalex.org/T11871,Advanced Statistical Methods and Models
W4391481062.pdf,2024-02-02,2025-08-13T23:57:28.186629,https://openalex.org/T10355,Impact of Technology on Adolescents
W4391671866.pdf,2024-02-02,2025-08-13T23:57:49.211851,https://openalex.org/T11891,Big Data and Business Intelligence
W4392102133.pdf,2024-02-23,2025-08-13T23:58:24.971734,https://openalex.org/T10280,Shoulder Injury and Treatment
W4392266853.pdf,2024-02-28,2025-08-13T23:58:40.063100,https://openalex.org/T10462,Reinforcement Learning in Robotics
W4392592031.pdf,2024-01-01,2025-08-14T00:00:02.618125,https://openalex.org/T12702,Brain Tumor Detection and Classification
W4392601267.pdf,2024-03-08,2025-08-14T00:00:03.347081,https://openalex.org/T12026,Explainable Artificial Intelligence (XAI)
W4392607789.pdf,2024-11-01,2025-08-14T00:00:06.546691,https://openalex.org/T10586,Robotic Path Planning Algorithms
W4392897255.pdf,2024-02-18,2025-08-14T00:00:18.845981,https://openalex.org/T10270,Blockchain Technology Applications and Security
W4393074572.pdf,2024-03-22,2025-08-14T00:00:24.739534,https://openalex.org/T13717,Advanced Algorithms and Applications
W4393094637.pdf,2024-03-22,2025-08-14T00:00:28.014750,https://openalex.org/T12761,Data Stream Mining Techniques
W4393157669.pdf,2024-03-25,2025-08-14T00:00:32.718588,https://openalex.org/T10322,Respiratory Support and Mechanisms
W4393182126.pdf,2024-03-26,2025-08-14T00:00:33.649700,https://openalex.org/T12422,Radiomics and Machine Learning in Medical Imaging
W4393192581.pdf,2024-03-26,2025-08-14T00:00:35.761550,https://openalex.org/T10202,Lung Cancer Diagnosis and Treatment
W4393405338.pdf,2024-04-02,2025-08-14T00:00:52.881995,https://openalex.org/T10338,Advanced Sensor and Energy Harvesting Materials
W4393417404.pdf,2024-04-02,2025-08-14T00:00:56.123397,https://openalex.org/T11490,Hydrological Forecasting Using AI
W4393440167.pdf,2024-04-02,2025-08-14T00:00:59.649679,https://openalex.org/T11159,Manufacturing Process and Optimization
W4394625873.pdf,2024-01-03,2025-08-14T00:01:19.077074,https://openalex.org/T11448,Face recognition and analysis
W4394698804.pdf,2024-01-01,2025-08-14T00:01:28.573722,https://openalex.org/T10036,Advanced Neural Network Applications
W4394714420.pdf,2024-04-11,2025-08-14T00:01:30.363629,https://openalex.org/T10763,Digital Transformation in Industry
W4400061061.pdf,2024-06-26,2025-08-14T00:03:35.472901,https://openalex.org/T10788,Neuroscience and Music Perception
W4401394702.pdf,2024-08-07,2025-08-14T00:04:01.944444,https://openalex.org/T11122,Online Learning and Analytics
W4401414422.pdf,2024-05-13,2025-08-14T00:04:04.616870,https://openalex.org/T10028,Topic Modeling
W4401415691.pdf,2024-05-13,2025-08-14T00:04:06.123300,https://openalex.org/T10586,Robotic Path Planning Algorithms
W4401416961.pdf,2024-05-13,2025-08-14T00:04:07.123416,https://openalex.org/T10653,Robot Manipulation and Learning
W4401417236.pdf,2024-05-13,2025-08-14T00:04:08.043239,https://openalex.org/T11714,Multimodal Machine Learning Applications
W4401418407.pdf,2024-08-08,2025-08-14T00:04:09.844091,https://openalex.org/T10808,Electric and Hybrid Vehicle Technologies
W4401459484.pdf,2024-08-01,2025-08-14T00:04:14.865826,https://openalex.org/T10330,Hydrology and Watershed Management Studies
